iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
NZL,Oceania,New Zealand,2020-07-20,1555,1,1.429,22,0,0,322.465,0.207,0.296,4.562,0,0,0.9,NA,NA,NA,NA,NA,NA,NA,NA,955,438656,90.965,0.198,1948,0.404,0.001,1363.2,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.22,4822233,18.206,37.9,15.322,9.72,36085.843,NA,128.797,8.08,14.8,17.2,NA,2.61,82.29,0.931
NZL,Oceania,New Zealand,2020-07-21,1555,0,1.143,22,0,0,322.465,0,0.237,4.562,0,0,0.87,NA,NA,NA,NA,NA,NA,NA,NA,2196,440852,91.421,0.455,1863,0.386,0.001,1629.9,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.22,4822233,18.206,37.9,15.322,9.72,36085.843,NA,128.797,8.08,14.8,17.2,NA,2.61,82.29,0.931
NZL,Oceania,New Zealand,2020-07-22,1555,0,1,22,0,0,322.465,0,0.207,4.562,0,0,0.87,NA,NA,NA,NA,NA,NA,NA,NA,2366,443218,91.911,0.491,1798,0.373,0.001,1798,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.22,4822233,18.206,37.9,15.322,9.72,36085.843,NA,128.797,8.08,14.8,17.2,NA,2.61,82.29,0.931
NZL,Oceania,New Zealand,2020-07-23,1556,1,1,22,0,0,322.672,0.207,0.207,4.562,0,0,0.88,NA,NA,NA,NA,NA,NA,NA,NA,2746,445964,92.481,0.569,1854,0.384,0.001,1854,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.22,4822233,18.206,37.9,15.322,9.72,36085.843,NA,128.797,8.08,14.8,17.2,NA,2.61,82.29,0.931
NZL,Oceania,New Zealand,2020-07-24,1556,0,0.857,22,0,0,322.672,0,0.178,4.562,0,0,0.89,NA,NA,NA,NA,NA,NA,NA,NA,2394,448358,92.977,0.496,1828,0.379,0,2133,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.22,4822233,18.206,37.9,15.322,9.72,36085.843,NA,128.797,8.08,14.8,17.2,NA,2.61,82.29,0.931
NZL,Oceania,New Zealand,2020-07-25,1556,0,0.429,22,0,0,322.672,0,0.089,4.562,0,0,0.91,NA,NA,NA,NA,NA,NA,NA,NA,1682,450040,93.326,0.349,1863,0.386,0,4342.7,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.22,4822233,18.206,37.9,15.322,9.72,36085.843,NA,128.797,8.08,14.8,17.2,NA,2.61,82.29,0.931
NZL,Oceania,New Zealand,2020-07-26,1556,0,0.286,22,0,0,322.672,0,0.059,4.562,0,0,0.96,NA,NA,NA,NA,NA,NA,NA,NA,645,450685,93.46,0.134,1855,0.385,0,6486,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.22,4822233,18.206,37.9,15.322,9.72,36085.843,NA,128.797,8.08,14.8,17.2,NA,2.61,82.29,0.931
NZL,Oceania,New Zealand,2020-07-27,1557,1,0.286,22,0,0,322.879,0.207,0.059,4.562,0,0,1.02,NA,NA,NA,NA,NA,NA,NA,NA,1606,452291,93.793,0.333,1948,0.404,0,6811.2,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.22,4822233,18.206,37.9,15.322,9.72,36085.843,NA,128.797,8.08,14.8,17.2,NA,2.61,82.29,0.931
NZL,Oceania,New Zealand,2020-07-28,1559,2,0.571,22,0,0,323.294,0.415,0.118,4.562,0,0,1.07,NA,NA,NA,NA,NA,NA,NA,NA,2401,454692,94.291,0.498,1977,0.41,0,3462.3,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.22,4822233,18.206,37.9,15.322,9.72,36085.843,NA,128.797,8.08,14.8,17.2,NA,2.61,82.29,0.931
NZL,Oceania,New Zealand,2020-07-29,1560,1,0.714,22,0,0,323.502,0.207,0.148,4.562,0,0,1.08,NA,NA,NA,NA,NA,NA,NA,NA,2414,457106,94.791,0.501,1984,0.411,0,2778.7,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.22,4822233,18.206,37.9,15.322,9.72,36085.843,NA,128.797,8.08,14.8,17.2,NA,2.61,82.29,0.931
NZL,Oceania,New Zealand,2020-07-30,1560,0,0.571,22,0,0,323.502,0,0.118,4.562,0,0,1.09,NA,NA,NA,NA,NA,NA,NA,NA,2396,459502,95.288,0.497,1934,0.401,0,3387,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.22,4822233,18.206,37.9,15.322,9.72,36085.843,NA,128.797,8.08,14.8,17.2,NA,2.61,82.29,0.931
NZL,Oceania,New Zealand,2020-07-31,1562,2,0.857,22,0,0,323.916,0.415,0.178,4.562,0,0,1.13,NA,NA,NA,NA,NA,NA,NA,NA,3077,462579,95.926,0.638,2032,0.421,0,2371.1,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.22,4822233,18.206,37.9,15.322,9.72,36085.843,NA,128.797,8.08,14.8,17.2,NA,2.61,82.29,0.931
NZL,Oceania,New Zealand,2020-08-01,1565,3,1.286,22,0,0,324.538,0.622,0.267,4.562,0,0,1.13,NA,NA,NA,NA,NA,NA,NA,NA,2409,464988,96.426,0.5,2135,0.443,0.001,1660.2,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.22,4822233,18.206,37.9,15.322,9.72,36085.843,NA,128.797,8.08,14.8,17.2,NA,2.61,82.29,0.931
NZL,Oceania,New Zealand,2020-08-02,1567,2,1.571,22,0,0,324.953,0.415,0.326,4.562,0,0,1.1,NA,NA,NA,NA,NA,NA,NA,NA,1689,466677,96.776,0.35,2285,0.474,0.001,1454.5,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.22,4822233,18.206,37.9,15.322,9.72,36085.843,NA,128.797,8.08,14.8,17.2,NA,2.61,82.29,0.931
NZL,Oceania,New Zealand,2020-08-03,1567,0,1.429,22,0,0,324.953,0,0.296,4.562,0,0,1.05,NA,NA,NA,NA,NA,NA,NA,NA,1702,468379,97.129,0.353,2298,0.477,0.001,1608.1,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.22,4822233,18.206,37.9,15.322,9.72,36085.843,NA,128.797,8.08,14.8,17.2,NA,2.61,82.29,0.931
NZL,Oceania,New Zealand,2020-08-04,1569,2,1.429,22,0,0,325.368,0.415,0.296,4.562,0,0,1.02,NA,NA,NA,NA,NA,NA,NA,NA,4114,472493,97.982,0.853,2543,0.527,0.001,1779.6,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.22,4822233,18.206,37.9,15.322,9.72,36085.843,NA,128.797,8.08,14.8,17.2,NA,2.61,82.29,0.931
NZL,Oceania,New Zealand,2020-08-05,1569,0,1.286,22,0,0,325.368,0,0.267,4.562,0,0,0.98,NA,NA,NA,NA,NA,NA,NA,NA,4889,477382,98.996,1.014,2897,0.601,0,2252.7,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.22,4822233,18.206,37.9,15.322,9.72,36085.843,NA,128.797,8.08,14.8,17.2,NA,2.61,82.29,0.931
NZL,Oceania,New Zealand,2020-08-06,1569,0,1.286,22,0,0,325.368,0,0.267,4.562,0,0,0.96,NA,NA,NA,NA,NA,NA,NA,NA,4070,481452,99.84,0.844,3136,0.65,0,2438.6,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.22,4822233,18.206,37.9,15.322,9.72,36085.843,NA,128.797,8.08,14.8,17.2,NA,2.61,82.29,0.931
NZL,Oceania,New Zealand,2020-08-07,1569,0,1,22,0,0,325.368,0,0.207,4.562,0,0,0.96,NA,NA,NA,NA,NA,NA,NA,NA,3365,484817,100.538,0.698,3177,0.659,0,3177,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.22,4822233,18.206,37.9,15.322,9.72,36085.843,NA,128.797,8.08,14.8,17.2,NA,2.61,82.29,0.931
NZL,Oceania,New Zealand,2020-08-08,1569,0,0.571,22,0,0,325.368,0,0.118,4.562,0,0,0.97,NA,NA,NA,NA,NA,NA,NA,NA,4090,488907,101.386,0.848,3417,0.709,0,5984.2,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.22,4822233,18.206,37.9,15.322,9.72,36085.843,NA,128.797,8.08,14.8,17.2,NA,2.61,82.29,0.931
NZL,Oceania,New Zealand,2020-08-09,1569,0,0.286,22,0,0,325.368,0,0.059,4.562,0,0,1.01,NA,NA,NA,NA,NA,NA,NA,NA,2338,491245,101.871,0.485,3510,0.728,0,12272.7,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.22,4822233,18.206,37.9,15.322,9.72,36085.843,NA,128.797,8.08,14.8,17.2,NA,2.61,82.29,0.931
NZL,Oceania,New Zealand,2020-08-10,1570,1,0.429,22,0,0,325.575,0.207,0.089,4.562,0,0,1.06,NA,NA,NA,NA,NA,NA,NA,NA,1687,492932,102.221,0.35,3508,0.727,0,8177.2,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.22,4822233,18.206,37.9,15.322,9.72,36085.843,NA,128.797,8.08,14.8,17.2,NA,2.61,82.29,0.931
NZL,Oceania,New Zealand,2020-08-11,1570,0,0.143,22,0,0,325.575,0,0.03,4.562,0,0,1.11,NA,NA,NA,NA,NA,NA,NA,NA,4164,497096,103.084,0.864,3515,0.729,0,24580.4,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.22,4822233,18.206,37.9,15.322,9.72,36085.843,NA,128.797,8.08,14.8,17.2,NA,2.61,82.29,0.931
NZL,Oceania,New Zealand,2020-08-12,1589,19,2.857,22,0,0,329.515,3.94,0.592,4.562,0,0,1.17,NA,NA,NA,NA,NA,NA,NA,NA,5978,503074,104.324,1.24,3670,0.761,0.001,1284.6,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.98,4822233,18.206,37.9,15.322,9.72,36085.843,NA,128.797,8.08,14.8,17.2,NA,2.61,82.29,0.931
NZL,Oceania,New Zealand,2020-08-13,1602,13,4.714,22,0,0,332.211,2.696,0.978,4.562,0,0,1.24,NA,NA,NA,NA,NA,NA,NA,NA,15653,518727,107.57,3.246,5325,1.104,0.001,1129.6,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.98,4822233,18.206,37.9,15.322,9.72,36085.843,NA,128.797,8.08,14.8,17.2,NA,2.61,82.29,0.931
NZL,Oceania,New Zealand,2020-08-14,1609,7,5.714,22,0,0,333.663,1.452,1.185,4.562,0,0,1.25,NA,NA,NA,NA,NA,NA,NA,NA,23378,542105,112.418,4.848,8184,1.697,0.001,1432.3,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.98,4822233,18.206,37.9,15.322,9.72,36085.843,NA,128.797,8.08,14.8,17.2,NA,2.61,82.29,0.931
NZL,Oceania,New Zealand,2020-08-15,1622,13,7.571,22,0,0,336.359,2.696,1.57,4.562,0,0,1.26,NA,NA,NA,NA,NA,NA,NA,NA,23991,566096,117.393,4.975,11027,2.287,0.001,1456.5,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.98,4822233,18.206,37.9,15.322,9.72,36085.843,NA,128.797,8.08,14.8,17.2,NA,2.61,82.29,0.931
NZL,Oceania,New Zealand,2020-08-16,1631,9,8.857,22,0,0,338.225,1.866,1.837,4.562,0,0,1.24,NA,NA,NA,NA,NA,NA,NA,NA,25005,591101,122.578,5.185,14265,2.958,0.001,1610.6,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.98,4822233,18.206,37.9,15.322,9.72,36085.843,NA,128.797,8.08,14.8,17.2,NA,2.61,82.29,0.931
NZL,Oceania,New Zealand,2020-08-17,1643,12,10.429,22,0,0,340.714,2.488,2.163,4.562,0,0,1.21,NA,NA,NA,NA,NA,NA,NA,NA,18436,609537,126.401,3.823,16658,3.454,0.001,1597.3,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.98,4822233,18.206,37.9,15.322,9.72,36085.843,NA,128.797,8.08,14.8,17.2,NA,2.61,82.29,0.931
NZL,Oceania,New Zealand,2020-08-18,1649,6,11.286,22,0,0,341.958,1.244,2.34,4.562,0,0,1.18,NA,NA,NA,NA,NA,NA,NA,NA,22699,632236,131.109,4.707,19306,4.004,0.001,1710.6,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.98,4822233,18.206,37.9,15.322,9.72,36085.843,NA,128.797,8.08,14.8,17.2,NA,2.61,82.29,0.931
NZL,Oceania,New Zealand,2020-08-19,1654,5,9.286,22,0,0,342.995,1.037,1.926,4.562,0,0,1.15,NA,NA,NA,NA,NA,NA,NA,NA,17598,649834,134.758,3.649,20966,4.348,0,2257.8,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.98,4822233,18.206,37.9,15.322,9.72,36085.843,NA,128.797,8.08,14.8,17.2,NA,2.61,82.29,0.931
NZL,Oceania,New Zealand,2020-08-20,1665,11,9,22,0,0,345.276,2.281,1.866,4.562,0,0,1.13,NA,NA,NA,NA,NA,NA,NA,NA,14662,664496,137.798,3.041,20824,4.318,0,2313.8,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.98,4822233,18.206,37.9,15.322,9.72,36085.843,NA,128.797,8.08,14.8,17.2,NA,2.61,82.29,0.931
NZL,Oceania,New Zealand,2020-08-21,1671,6,8.857,22,0,0,346.52,1.244,1.837,4.562,0,0,1.11,NA,NA,NA,NA,NA,NA,NA,NA,12009,676505,140.289,2.49,19200,3.982,0,2167.8,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.98,4822233,18.206,37.9,15.322,9.72,36085.843,NA,128.797,8.08,14.8,17.2,NA,2.61,82.29,0.931
NZL,Oceania,New Zealand,2020-08-22,1674,3,7.429,22,0,0,347.142,0.622,1.54,4.562,0,0,1.09,NA,NA,NA,NA,NA,NA,NA,NA,7271,683776,141.797,1.508,16811,3.486,0,2262.9,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.98,4822233,18.206,37.9,15.322,9.72,36085.843,NA,128.797,8.08,14.8,17.2,NA,2.61,82.29,0.931
NZL,Oceania,New Zealand,2020-08-23,1683,9,7.429,22,0,0,349.008,1.866,1.54,4.562,0,0,1.08,NA,NA,NA,NA,NA,NA,NA,NA,4477,688253,142.725,0.928,13879,2.878,0.001,1868.2,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.98,4822233,18.206,37.9,15.322,9.72,36085.843,NA,128.797,8.08,14.8,17.2,NA,2.61,82.29,0.931
NZL,Oceania,New Zealand,2020-08-24,1690,7,6.714,22,0,0,350.46,1.452,1.392,4.562,0,0,1.07,NA,NA,NA,NA,NA,NA,NA,NA,4194,692447,143.595,0.87,11844,2.456,0.001,1764.1,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.98,4822233,18.206,37.9,15.322,9.72,36085.843,NA,128.797,8.08,14.8,17.2,NA,2.61,82.29,0.931
NZL,Oceania,New Zealand,2020-08-25,1695,5,6.571,22,0,0,351.497,1.037,1.363,4.562,0,0,1.05,NA,NA,NA,NA,NA,NA,NA,NA,8498,700945,145.357,1.762,9816,2.036,0.001,1493.8,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.98,4822233,18.206,37.9,15.322,9.72,36085.843,NA,128.797,8.08,14.8,17.2,NA,2.61,82.29,0.931
NZL,Oceania,New Zealand,2020-08-26,1702,7,6.857,22,0,0,352.949,1.452,1.422,4.562,0,0,1.05,NA,NA,NA,NA,NA,NA,NA,NA,8786,709731,147.179,1.822,8557,1.774,0.001,1247.9,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.98,4822233,18.206,37.9,15.322,9.72,36085.843,NA,128.797,8.08,14.8,17.2,NA,2.61,82.29,0.931
